,name,layer_affected,kernel_index,layer_affected_index,position_disrupted,min_var,max_var,original_weight_value,quantized_value,bit_disrupted,flipped_quantized_value,flipped_weight_value,q_aware_accuracy,tflite_accuracy,q_aware_acc_degradation,tflite_acc_degradation,original_laplacian,modified_laplacian,original_int_laplacian,modified_int_laplacian,abs_laplacian_diff,abs_int_laplacian_diff
295,model_1_294,conv2d_1/kernel,1.0,4.0,"(1, 3, 27, 8)",-0.38130074739456177,0.38130074739456177,0.0283073578029871,9.0,6.0,73.0,0.21917287054963,0.9117000102996826,0.9118,0.00020003318786621094,0.00010000000000010001,-0.5705173015594482,-1.3339793682098389,-188.0,-444.0,0.7634620666503906,256.0
296,model_1_295,conv2d_1/kernel,1.0,4.0,"(0, 0, 27, 51)",-0.6980975866317749,0.6980975866317749,0.08101506531238556,15.0,4.0,31.0,0.1704017731148427,0.9117000102996826,0.9121,0.00020003318786621094,0.00040000000000006697,-0.28528156876564026,-0.4640549421310425,-52.0,-84.0,0.17877337336540222,32.0
297,model_1_296,conv2d_1/kernel,1.0,4.0,"(3, 4, 29, 13)",-0.5269837975502014,0.5269837975502014,-0.05458600074052811,-13.0,4.0,-29.0,-0.1203348829051641,0.9114999771118164,0.9117,0.0,0.0,0.16410446166992188,0.3613511323928833,39.0,87.0,0.19724667072296143,48.0
298,model_1_297,conv2d_1/kernel,1.0,4.0,"(2, 1, 15, 53)",-0.46459630131721497,0.46459630131721497,0.10508669167757034,29.0,4.0,13.0,0.04755710170963618,0.9115999937057495,0.9119,0.00010001659393310547,0.000200000000000089,-0.19898530840873718,0.031133055686950684,-55.0,9.0,0.23011836409568787,64.0
299,model_1_298,conv2d_1/kernel,1.0,4.0,"(4, 4, 30, 45)",-0.06663472205400467,0.06663472205400467,-0.006918116472661495,-13.0,3.0,-5.0,-0.002623414254094672,0.9114999771118164,0.9117,0.0,0.0,-0.0008392147719860077,-0.009428620338439941,-2.0,-18.0,0.008589405566453934,16.0
300,model_1_299,conv2d_1/kernel,1.0,4.0,"(3, 0, 11, 54)",-0.5581862330436707,0.5581862330436707,0.0045546600595116615,1.0,6.0,65.0,0.2856858673058157,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,-0.04723870009183884,-0.8906323313713074,-11.0,-203.0,0.8433936238288879,192.0
301,model_1_300,conv2d_1/kernel,1.0,4.0,"(4, 3, 16, 37)",-0.42749759554862976,0.42749759554862976,-9.791171760298312e-05,0.0,7.0,-128.0,-0.4308637183482253,0.9120000004768372,0.912,0.000500023365020752,0.000300000000000078,0.14195501804351807,1.434252381324768,42.0,426.0,1.29229736328125,384.0
302,model_1_301,conv2d_1/kernel,1.0,4.0,"(1, 3, 16, 47)",-0.5217837691307068,0.5217837691307068,-0.06347166746854782,-15.0,6.0,-79.0,-0.32457415560099084,0.9114000201225281,0.9119,-9.995698928833008e-05,0.000200000000000089,0.4718984365463257,1.516308307647705,113.0,369.0,1.0444098711013794,256.0
303,model_1_302,conv2d_1/kernel,1.0,4.0,"(1, 0, 10, 30)",-0.4680146872997284,0.4680146872997284,0.0025345354806631804,1.0,7.0,-127.0,-0.4680146872997284,0.9110000133514404,0.9114,-0.0004999637603759766,-0.00029999999999996696,-0.05119027942419052,1.360457420349121,-14.0,370.0,1.4116476774215698,384.0
304,model_1_303,conv2d_1/kernel,1.0,4.0,"(2, 1, 2, 6)",-0.5211625099182129,0.5211625099182129,0.027884485200047493,7.0,2.0,3.0,0.012310925431138887,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,-0.31235581636428833,-0.250061571598053,-77.0,-61.0,0.06229424476623535,16.0
305,model_1_304,conv2d_1/kernel,1.0,4.0,"(3, 4, 15, 14)",-0.49035996198654175,0.49035996198654175,0.06296104937791824,16.0,2.0,20.0,0.07722204125772311,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,-0.1013101264834404,-0.1440930962562561,-26.0,-38.0,0.042782969772815704,12.0
306,model_1_305,conv2d_1/kernel,1.0,4.0,"(1, 0, 21, 10)",-0.5918752551078796,0.5918752551078796,-0.11384264379739761,-24.0,5.0,-56.0,-0.2609843644570178,0.911899983882904,0.9118,0.0004000067710876465,0.00010000000000010001,-0.016290917992591858,0.42513424158096313,-5.0,91.0,0.4414251446723938,96.0
307,model_1_306,conv2d_1/kernel,1.0,4.0,"(1, 2, 0, 21)",-0.562262773513794,0.562262773513794,-0.020758850499987602,-5.0,5.0,-37.0,-0.16380883952764075,0.9124000072479248,0.9127,0.0009000301361083984,0.0010000000000000009,0.2624153196811676,0.8346152901649475,61.0,189.0,0.5721999406814575,128.0
308,model_1_307,conv2d_1/kernel,1.0,4.0,"(4, 1, 26, 4)",-0.5875323414802551,0.5875323414802551,0.05877980589866638,13.0,6.0,77.0,0.35622039601558775,0.9117000102996826,0.9121,0.00020003318786621094,0.00040000000000006697,-0.13140298426151276,-1.0237247943878174,-29.0,-221.0,0.8923218250274658,192.0
309,model_1_308,conv2d_1/kernel,1.0,4.0,"(3, 1, 30, 61)",-0.43715986609458923,0.43715986609458923,-0.01571013405919075,-5.0,3.0,-13.0,-0.04474864771046976,0.9117000102996826,0.9117,0.00020003318786621094,0.0,-0.13495683670043945,-0.018802791833877563,-38.0,-6.0,0.11615404486656189,32.0
310,model_1_309,conv2d_1/kernel,1.0,4.0,"(2, 1, 10, 5)",-0.5425477027893066,0.5425477027893066,-0.09316758811473846,-22.0,6.0,-86.0,-0.36739450740063284,0.9115999937057495,0.9117,0.00010001659393310547,0.0,0.19760926067829132,1.294516921043396,47.0,303.0,1.096907615661621,256.0
311,model_1_310,conv2d_1/kernel,1.0,4.0,"(1, 2, 8, 1)",-0.4280238449573517,0.4280238449573517,0.024714378640055656,7.0,7.0,-121.0,-0.4078022459829886,0.9118000268936157,0.9117,0.0003000497817993164,0.0,-0.21703752875328064,1.5130289793014526,-63.0,449.0,1.7300665378570557,512.0
312,model_1_311,conv2d_1/kernel,1.0,4.0,"(1, 2, 2, 10)",-0.5918752551078796,0.5918752551078796,-0.08876149356365204,-19.0,7.0,109.0,0.5079874236752667,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,0.3553374707698822,-2.031658172607422,76.0,-436.0,2.386995553970337,512.0
313,model_1_312,conv2d_1/kernel,1.0,4.0,"(3, 2, 21, 16)",-0.5541169047355652,0.5541169047355652,-0.08516757935285568,-20.0,7.0,108.0,0.47121752528693733,0.9118000268936157,0.9119,0.0003000497817993164,0.000200000000000089,0.17842480540275574,-2.0471155643463135,42.0,-470.0,2.2255403995513916,512.0
314,model_1_313,conv2d_1/kernel,1.0,4.0,"(2, 3, 26, 6)",-0.5211625099182129,0.5211625099182129,-0.021943505853414536,-5.0,2.0,-1.0,-0.004103641810379629,0.911899983882904,0.912,0.0004000067710876465,0.000300000000000078,-0.0005627423524856567,-0.0719221979379654,-1.0,-17.0,0.07135945558547974,16.0
315,model_1_314,conv2d_1/kernel,1.0,4.0,"(0, 2, 3, 1)",-0.4280238449573517,0.4280238449573517,-0.016073910519480705,-5.0,1.0,-7.0,-0.02359186547009025,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,0.26921844482421875,0.2917723059654236,80.0,86.0,0.022553861141204834,6.0
316,model_1_315,conv2d_1/kernel,1.0,4.0,"(3, 0, 31, 62)",-0.42921182513237,0.42921182513237,0.07673570513725281,23.0,1.0,21.0,0.07097203407700606,0.9114999771118164,0.9117,0.0,0.0,-0.08881615102291107,-0.07152513414621353,-27.0,-21.0,0.01729101687669754,6.0
317,model_1_316,conv2d_1/kernel,1.0,4.0,"(2, 2, 8, 31)",-0.5475643277168274,0.5475643277168274,0.024843964725732803,6.0,4.0,22.0,0.09485366306905671,0.911899983882904,0.912,0.0004000067710876465,0.000300000000000078,-0.11084991693496704,-0.39088869094848633,-26.0,-90.0,0.2800387740135193,64.0
318,model_1_317,conv2d_1/kernel,1.0,4.0,"(3, 0, 6, 34)",-0.6277796626091003,0.6277796626091003,-0.15147288143634796,-31.0,3.0,-23.0,-0.11369237984259298,0.9121000170707703,0.912,0.0006000399589538574,0.000300000000000078,0.3797564208507538,0.26641494035720825,77.0,53.0,0.11334148049354553,24.0
319,model_1_318,conv2d_1/kernel,1.0,4.0,"(3, 0, 5, 47)",-0.5217837691307068,0.5217837691307068,-0.04359452426433563,-11.0,2.0,-15.0,-0.061628004228036236,0.9114999771118164,0.9117,0.0,0.0,0.03410760685801506,0.08820804208517075,10.0,22.0,0.054100435227155685,12.0
320,model_1_319,conv2d_1/kernel,1.0,4.0,"(4, 2, 22, 32)",-0.4096758961677551,0.4096758961677551,-0.041537094861269,-13.0,6.0,-77.0,-0.24838617326706414,0.9115999937057495,0.9117,0.00010001659393310547,0.0,0.4008965492248535,1.0214438438415527,124.0,316.0,0.6205472946166992,192.0
321,model_1_320,conv2d_1/kernel,1.0,4.0,"(1, 0, 18, 57)",-0.3968622088432312,0.3968622088432312,-0.09657019376754761,-31.0,6.0,-95.0,-0.29686543181186587,0.9117000102996826,0.9117,0.00020003318786621094,0.0,0.38513749837875366,0.9860232472419739,124.0,316.0,0.6008857488632202,192.0
322,model_1_321,conv2d_1/kernel,1.0,4.0,"(1, 2, 7, 23)",-0.41990217566490173,0.41990217566490173,-0.15167514979839325,-46.0,7.0,82.0,0.27111794019308616,0.9117000102996826,0.9118,0.00020003318786621094,0.00010000000000010001,0.6158405542373657,-1.0753318071365356,187.0,-325.0,1.6911723613739014,512.0
323,model_1_322,conv2d_1/kernel,1.0,4.0,"(0, 3, 15, 31)",-0.5475643277168274,0.5475643277168274,-0.04024548828601837,-9.0,7.0,119.0,0.5130720866008067,0.9117000102996826,0.9118,0.00020003318786621094,0.00010000000000010001,-0.03144180029630661,-1.6913944482803345,-8.0,-392.0,1.6599526405334473,384.0
324,model_1_323,conv2d_1/kernel,1.0,4.0,"(4, 4, 13, 39)",-0.40541502833366394,0.40541502833366394,-0.14209780097007751,-45.0,7.0,83.0,0.2649562783597961,0.9121999740600586,0.9126,0.0006999969482421875,0.0009000000000000119,0.165042906999588,-0.6490652561187744,53.0,-203.0,0.81410813331604,256.0
325,model_1_324,conv2d_1/kernel,1.0,4.0,"(2, 0, 9, 39)",-0.40541502833366394,0.40541502833366394,0.059635914862155914,19.0,7.0,-109.0,-0.34795463061708165,0.9114000201225281,0.9115,-9.995698928833008e-05,-0.00019999999999997797,-0.05711071938276291,1.1656608581542969,-20.0,364.0,1.2227715253829956,384.0
326,model_1_325,conv2d_1/kernel,1.0,4.0,"(3, 3, 0, 31)",-0.5475643277168274,0.5475643277168274,-0.03617049753665924,-8.0,3.0,-16.0,-0.06898448223204125,0.9114999771118164,0.9117,0.0,0.0,0.03412323445081711,0.16537916660308838,6.0,38.0,0.13125592470169067,32.0
327,model_1_326,conv2d_1/kernel,1.0,4.0,"(2, 2, 11, 16)",-0.5541169047355652,0.5541169047355652,0.012454585172235966,3.0,5.0,35.0,0.1527093831948408,0.9120000004768372,0.9123,0.000500023365020752,0.0006000000000000449,0.12552013993263245,-0.43549904227256775,28.0,-100.0,0.5610191822052002,128.0
328,model_1_327,conv2d_1/kernel,1.0,4.0,"(1, 4, 15, 12)",-0.4977567195892334,0.4977567195892334,0.09017737209796906,23.0,7.0,-105.0,-0.41153114611708275,0.911899983882904,0.9117,0.0004000067710876465,0.0,-0.14654125273227692,1.3585844039916992,-38.0,346.0,1.505125641822815,384.0
329,model_1_328,conv2d_1/kernel,1.0,4.0,"(2, 2, 18, 11)",-0.42015182971954346,0.42015182971954346,0.03975750878453255,12.0,5.0,44.0,0.14556441344614104,0.9114999771118164,0.9117,0.0,0.0,-0.31645315885543823,-0.7396807670593262,-96.0,-224.0,0.42322760820388794,128.0
330,model_1_329,conv2d_1/kernel,1.0,4.0,"(4, 4, 10, 22)",-0.5311852693557739,0.5311852693557739,0.11313069611787796,27.0,6.0,91.0,0.3806130670187042,0.9111999869346619,0.9116,-0.000299990177154541,-9.999999999998899e-05,-0.21371835470199585,-0.7486830949783325,-51.0,-179.0,0.5349647402763367,128.0
331,model_1_330,conv2d_1/kernel,1.0,4.0,"(2, 0, 7, 10)",-0.5918752551078796,0.5918752551078796,0.011222920380532742,2.0,3.0,10.0,0.04660435079589603,0.911899983882904,0.9119,0.0004000067710876465,0.000200000000000089,-0.05967655032873154,-0.16582083702087402,-12.0,-36.0,0.10614428669214249,24.0
332,model_1_331,conv2d_1/kernel,1.0,4.0,"(3, 2, 25, 47)",-0.5217837691307068,0.5217837691307068,0.2646254003047943,64.0,7.0,-64.0,-0.26294615137295463,0.9118000268936157,0.9118,0.0003000497817993164,0.00010000000000010001,-0.5349891185760498,1.5752971172332764,-128.0,384.0,2.110286235809326,512.0
333,model_1_332,conv2d_1/kernel,1.0,4.0,"(0, 1, 17, 46)",-0.49195730686187744,0.49195730686187744,-0.23073770105838776,-60.0,6.0,-124.0,-0.48033626811710867,0.9114999771118164,0.9117,0.0,0.0,0.25890475511550903,1.0077004432678223,69.0,261.0,0.7487956881523132,192.0
334,model_1_333,conv2d_1/kernel,1.0,4.0,"(3, 4, 24, 36)",-0.46165215969085693,0.46165215969085693,0.10862541943788528,30.0,7.0,-98.0,-0.3562355248008187,0.9117000102996826,0.9116,0.00020003318786621094,-9.999999999998899e-05,-0.2605694532394409,1.1340134143829346,-72.0,312.0,1.3945828676223755,384.0
335,model_1_334,conv2d_1/kernel,1.0,4.0,"(3, 1, 25, 31)",-0.5475643277168274,0.5475643277168274,0.05428329482674599,13.0,5.0,45.0,0.194018856277616,0.911899983882904,0.912,0.0004000067710876465,0.000300000000000078,-0.09027062356472015,-0.6492128372192383,-23.0,-151.0,0.5589421987533569,128.0
336,model_1_335,conv2d_1/kernel,1.0,4.0,"(3, 3, 31, 60)",-0.42427384853363037,0.42427384853363037,0.22972740232944489,69.0,7.0,-59.0,-0.19710359892507237,0.9121999740600586,0.9121,0.0006999969482421875,0.00040000000000006697,-0.2581001818180084,1.4492238759994507,-78.0,434.0,1.7073240280151367,512.0
337,model_1_336,conv2d_1/kernel,1.0,4.0,"(3, 3, 20, 36)",-0.46165215969085693,0.46165215969085693,0.21986903250217438,60.0,7.0,-68.0,-0.247183833535262,0.9118000268936157,0.9124,0.0003000497817993164,0.0007000000000000339,-0.46666502952575684,1.4015464782714844,-127.0,385.0,1.8682115077972412,512.0
338,model_1_337,conv2d_1/kernel,1.0,4.0,"(4, 1, 3, 2)",-0.55156010389328,0.55156010389328,0.02380327507853508,5.0,7.0,-123.0,-0.5341881321171137,0.911300003528595,0.9118,-0.00019997358322143555,0.00010000000000010001,-0.2746953070163727,1.399278998374939,-61.0,323.0,1.6739742755889893,384.0
339,model_1_338,conv2d_1/kernel,1.0,4.0,"(3, 2, 9, 48)",-0.4350815713405609,0.4350815713405609,0.04062928259372711,12.0,7.0,-116.0,-0.3973973407520084,0.9120000004768372,0.9121,0.000500023365020752,0.00040000000000006697,-0.2574487328529358,1.4946577548980713,-76.0,436.0,1.7521064281463623,512.0
340,model_1_339,conv2d_1/kernel,1.0,4.0,"(3, 1, 10, 16)",-0.5541169047355652,0.5541169047355652,0.09996917098760605,23.0,7.0,-105.0,-0.4581281495845224,0.911899983882904,0.9122,0.0004000067710876465,0.000500000000000056,0.009228967130184174,2.2416181564331055,2.0,514.0,2.232389211654663,512.0
341,model_1_340,conv2d_1/kernel,1.0,4.0,"(3, 1, 21, 46)",-0.49195730686187744,0.49195730686187744,-0.25929057598114014,-67.0,7.0,61.0,0.23629445447696476,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,0.7009025812149048,-1.2814375162124634,181.0,-331.0,1.9823400974273682,512.0
342,model_1_341,conv2d_1/kernel,1.0,4.0,"(3, 2, 30, 60)",-0.42427384853363037,0.42427384853363037,-0.052489571273326874,-16.0,4.0,-32.0,-0.10690364687461552,0.9114000201225281,0.9117,-9.995698928833008e-05,0.0,0.5676850080490112,0.7853413224220276,171.0,235.0,0.21765631437301636,64.0
343,model_1_342,conv2d_1/kernel,1.0,4.0,"(1, 3, 13, 57)",-0.3968622088432312,0.3968622088432312,-0.0019842300098389387,-1.0,6.0,-65.0,-0.20311845334496084,0.9111999869346619,0.9112,-0.000299990177154541,-0.0004999999999999449,-0.15123623609542847,0.6533006429672241,-47.0,209.0,0.8045368790626526,256.0
344,model_1_343,conv2d_1/kernel,1.0,4.0,"(4, 1, 17, 39)",-0.40541502833366394,0.40541502833366394,-0.06875588744878769,-22.0,5.0,-54.0,-0.17238119314974687,0.9114999771118164,0.9117,0.0,0.0,-0.21034394204616547,0.10053196549415588,-65.0,31.0,0.31087589263916016,96.0
345,model_1_344,conv2d_1/kernel,1.0,4.0,"(2, 4, 3, 57)",-0.3968622088432312,0.3968622088432312,-0.07081235200166702,-23.0,4.0,-7.0,-0.021874294975611167,0.911899983882904,0.9122,0.0004000067710876465,0.000500000000000056,0.270140141248703,0.12332597374916077,88.0,40.0,0.14681416749954224,48.0
346,model_1_345,conv2d_1/kernel,1.0,4.0,"(2, 0, 28, 31)",-0.5475643277168274,0.5475643277168274,0.06744606792926788,16.0,6.0,80.0,0.3449224111602062,0.911300003528595,0.9114,-0.00019997358322143555,-0.00029999999999996696,-0.0559571199119091,-0.8883861899375916,-15.0,-207.0,0.832429051399231,192.0
347,model_1_346,conv2d_1/kernel,1.0,4.0,"(4, 1, 30, 52)",-0.45507070422172546,0.45507070422172546,-0.10823386907577515,-30.0,3.0,-22.0,-0.07883114561321229,0.9114999771118164,0.9117,0.0,0.0,0.11118614673614502,0.022977977991104126,31.0,7.0,0.0882081687450409,24.0
348,model_1_347,conv2d_1/kernel,1.0,4.0,"(2, 4, 23, 35)",-0.4116211235523224,0.4116211235523224,-0.0512453094124794,-16.0,3.0,-8.0,-0.025928889672587236,0.9114000201225281,0.9116,-9.995698928833008e-05,-9.999999999998899e-05,0.04988863319158554,-0.026060625910758972,16.0,-8.0,0.07594925910234451,24.0
349,model_1_348,conv2d_1/kernel,1.0,4.0,"(4, 4, 14, 43)",-0.5110384821891785,0.5110384821891785,0.33109116554260254,82.0,4.0,66.0,0.2655790537361085,0.9118000268936157,0.9116,0.0003000497817993164,-9.999999999998899e-05,-0.24049103260040283,-0.1094667911529541,-59.0,-27.0,0.13102424144744873,32.0
350,model_1_349,conv2d_1/kernel,1.0,4.0,"(2, 2, 3, 41)",-0.46320390701293945,0.46320390701293945,0.1312824934720993,36.0,2.0,32.0,0.11671279546782726,0.9117000102996826,0.9121,0.00020003318786621094,0.00040000000000006697,-0.41118600964546204,-0.3529072105884552,-113.0,-97.0,0.058278799057006836,16.0
351,model_1_350,conv2d_1/kernel,1.0,4.0,"(0, 1, 15, 25)",-0.5542344450950623,0.5542344450950623,-0.012065405026078224,-3.0,2.0,-7.0,-0.030548355241460125,0.9117000102996826,0.912,0.00020003318786621094,0.000300000000000078,-0.6227046251296997,-0.5672557353973389,-141.0,-129.0,0.05544888973236084,12.0
352,model_1_351,conv2d_1/kernel,1.0,4.0,"(1, 0, 19, 35)",-0.4116211235523224,0.4116211235523224,-0.16832374036312103,-52.0,6.0,-116.0,-0.37596890025251495,0.9125999808311462,0.9125,0.001100003719329834,0.0008000000000000229,0.25415825843811035,0.8770937919616699,79.0,271.0,0.6229355335235596,192.0
353,model_1_352,conv2d_1/kernel,1.0,4.0,"(4, 4, 15, 54)",-0.5581862330436707,0.5581862330436707,0.09791024774312973,22.0,4.0,6.0,0.026371003135921448,0.9117000102996826,0.9115,0.00020003318786621094,-0.00019999999999997797,-0.2971934676170349,-0.1541149765253067,-67.0,-35.0,0.1430784910917282,32.0
354,model_1_353,conv2d_1/kernel,1.0,4.0,"(0, 0, 28, 55)",-0.5040554404258728,0.5040554404258728,0.10293413698673248,26.0,3.0,18.0,0.07144092856429693,0.9114999771118164,0.9117,0.0,0.0,-0.29666638374328613,-0.23367998003959656,-75.0,-59.0,0.06298640370368958,16.0
355,model_1_354,conv2d_1/kernel,1.0,4.0,"(0, 4, 13, 60)",-0.42427384853363037,0.42427384853363037,-0.12156393378973007,-36.0,1.0,-34.0,-0.113585124804279,0.9114999771118164,0.9117,0.0,0.0,0.255892813205719,0.23993517458438873,76.0,72.0,0.01595763862133026,4.0
356,model_1_355,conv2d_1/kernel,1.0,4.0,"(0, 4, 18, 19)",-0.47254568338394165,0.47254568338394165,-0.08456990122795105,-23.0,6.0,-87.0,-0.32371239727876316,0.9121999740600586,0.9123,0.0006999969482421875,0.0006000000000000449,0.261685848236084,0.739970862865448,71.0,199.0,0.478285014629364,128.0
357,model_1_356,conv2d_1/kernel,1.0,4.0,"(0, 4, 11, 62)",-0.42921182513237,0.42921182513237,0.05834026262164116,17.0,4.0,1.0,0.0033796206703336222,0.9117000102996826,0.9119,0.00020003318786621094,0.000200000000000089,-0.02510984241962433,0.08481144160032272,-7.0,25.0,0.10992128401994705,32.0
358,model_1_357,conv2d_1/kernel,1.0,4.0,"(4, 4, 4, 58)",-0.5687686800956726,0.5687686800956726,0.0074925608932971954,2.0,4.0,18.0,0.08061288379308745,0.9117000102996826,0.9118,0.00020003318786621094,0.00010000000000010001,0.042573750019073486,-0.10366690158843994,9.0,-23.0,0.14624065160751343,32.0
359,model_1_358,conv2d_1/kernel,1.0,4.0,"(0, 3, 30, 33)",-0.44516822695732117,0.44516822695732117,0.06165526062250137,18.0,4.0,2.0,0.007010523259170412,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.08914592862129211,0.07478828728199005,-26.0,22.0,0.16393421590328217,48.0
360,model_1_359,conv2d_1/kernel,1.0,4.0,"(3, 1, 19, 2)",-0.55156010389328,0.55156010389328,-0.1592978835105896,-37.0,5.0,-5.0,-0.021714964720207876,0.911899983882904,0.9116,0.0004000067710876465,-9.999999999998899e-05,0.3508506715297699,-0.19948098063468933,81.0,-47.0,0.5503316521644592,128.0
361,model_1_360,conv2d_1/kernel,1.0,4.0,"(4, 0, 15, 49)",-0.43222540616989136,0.43222540616989136,-0.037670210003852844,-11.0,4.0,-27.0,-0.09189044068178792,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.08472256362438202,0.02371789515018463,-25.0,7.0,0.10844045877456665,32.0
362,model_1_361,conv2d_1/kernel,1.0,4.0,"(4, 4, 29, 38)",-0.4597500264644623,0.4597500264644623,0.09284064918756485,26.0,7.0,-102.0,-0.36924805275098543,0.9120000004768372,0.9122,0.000500023365020752,0.000500000000000056,-0.29720091819763184,0.626976490020752,-82.0,174.0,0.9241774082183838,256.0
363,model_1_362,conv2d_1/kernel,1.0,4.0,"(3, 2, 2, 34)",-0.6277796626091003,0.6277796626091003,-0.0701192244887352,-14.0,4.0,-30.0,-0.14829440849033867,0.9117000102996826,0.912,0.00020003318786621094,0.000300000000000078,0.09505797922611237,0.4077587127685547,18.0,82.0,0.3127007484436035,64.0
364,model_1_363,conv2d_1/kernel,1.0,4.0,"(1, 0, 17, 21)",-0.562262773513794,0.562262773513794,-0.09015513956546783,-20.0,4.0,-4.0,-0.017709063732717918,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,0.16763828694820404,-0.04969993233680725,37.0,-11.0,0.2173382192850113,48.0
365,model_1_364,conv2d_1/kernel,1.0,4.0,"(2, 0, 31, 22)",-0.5311852693557739,0.5311852693557739,-0.03795847296714783,-9.0,3.0,-1.0,-0.0041825611760297155,0.9117000102996826,0.9119,0.00020003318786621094,0.000200000000000089,-0.18032173812389374,-0.28164947032928467,-44.0,-68.0,0.10132773220539093,24.0
366,model_1_365,conv2d_1/kernel,1.0,4.0,"(4, 2, 29, 19)",-0.47254568338394165,0.47254568338394165,0.02170543000102043,6.0,1.0,4.0,0.014883328610517848,0.9115999937057495,0.9117,0.00010001659393310547,0.0,-0.1438353955745697,-0.12336908280849457,-39.0,-33.0,0.020466312766075134,6.0
367,model_1_366,conv2d_1/kernel,1.0,4.0,"(3, 3, 6, 37)",-0.42749759554862976,0.42749759554862976,0.01110029686242342,3.0,1.0,1.0,0.00336612279959551,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,0.17467612028121948,0.20561282336711884,52.0,60.0,0.030936703085899353,8.0
368,model_1_367,conv2d_1/kernel,1.0,4.0,"(4, 1, 10, 45)",-0.06663472205400467,0.06663472205400467,-0.02777724899351597,-53.0,5.0,-21.0,-0.011018339867197623,0.9114999771118164,0.9117,0.0,0.0,0.03564091771841049,-0.014635812491178513,68.0,-28.0,0.050276730209589005,96.0
369,model_1_368,conv2d_1/kernel,1.0,4.0,"(0, 1, 9, 8)",-0.38130074739456177,0.38130074739456177,-0.026820408180356026,-9.0,3.0,-1.0,-0.003002368089720959,0.9114999771118164,0.9117,0.0,0.0,0.14018605649471283,0.06873193383216858,47.0,23.0,0.07145412266254425,24.0
370,model_1_369,conv2d_1/kernel,1.0,4.0,"(3, 0, 31, 15)",-0.6074090600013733,0.6074090600013733,0.05198225378990173,11.0,5.0,43.0,0.2056581856697563,0.9121000170707703,0.9117,0.0006000399589538574,0.0,0.16436214745044708,-0.29666563868522644,34.0,-62.0,0.4610278010368347,96.0
371,model_1_370,conv2d_1/kernel,1.0,4.0,"(1, 1, 17, 12)",-0.4977567195892334,0.4977567195892334,0.1771852672100067,45.0,1.0,47.0,0.1842091796905037,0.9114999771118164,0.9117,0.0,0.0,-0.38684746623039246,-0.414943128824234,-97.0,-105.0,0.028095662593841553,8.0
372,model_1_371,conv2d_1/kernel,1.0,4.0,"(3, 4, 12, 39)",-0.40541502833366394,0.40541502833366394,-0.016344141215085983,-5.0,6.0,-69.0,-0.22026485791356545,0.9121999740600586,0.9119,0.0006999969482421875,0.000200000000000089,0.1805434376001358,0.792305588722229,56.0,248.0,0.6117621660232544,192.0
373,model_1_372,conv2d_1/kernel,1.0,4.0,"(4, 0, 4, 56)",-0.5495671033859253,0.5495671033859253,0.13942237198352814,32.0,4.0,48.0,0.2077104012797198,0.9118000268936157,0.912,0.0003000497817993164,0.000300000000000078,-0.3604176640510559,-0.4969937205314636,-83.0,-115.0,0.13657605648040771,32.0
374,model_1_373,conv2d_1/kernel,1.0,4.0,"(0, 0, 17, 31)",-0.5475643277168274,0.5475643277168274,0.09791961312294006,23.0,3.0,31.0,0.1336574343245799,0.9114999771118164,0.9115,0.0,-0.00019999999999997797,-0.278898686170578,-0.35037434101104736,-66.0,-82.0,0.07147565484046936,16.0
375,model_1_374,conv2d_1/kernel,1.0,4.0,"(2, 0, 12, 46)",-0.49195730686187744,0.49195730686187744,0.07662229984998703,20.0,7.0,-108.0,-0.41835739481167533,0.9110000133514404,0.9117,-0.0004999637603759766,0.0,0.045199617743492126,1.5301387310028076,10.0,394.0,1.4849390983581543,384.0
376,model_1_375,conv2d_1/kernel,1.0,4.0,"(0, 1, 13, 55)",-0.5040554404258728,0.5040554404258728,-0.06863591820001602,-17.0,5.0,-49.0,-0.19447808331391941,0.9114999771118164,0.9116,0.0,-9.999999999998899e-05,-0.18335215747356415,0.19417434930801392,-48.0,48.0,0.37752652168273926,96.0
377,model_1_376,conv2d_1/kernel,1.0,4.0,"(1, 0, 27, 22)",-0.5311852693557739,0.5311852693557739,-0.17829203605651855,-43.0,4.0,-59.0,-0.24677110938575325,0.9114999771118164,0.9118,0.0,0.00010000000000010001,0.25900527834892273,0.46444252133369446,63.0,111.0,0.20543724298477173,48.0
378,model_1_377,conv2d_1/kernel,1.0,4.0,"(4, 0, 10, 60)",-0.42427384853363037,0.42427384853363037,-0.1789516657590866,-54.0,5.0,-22.0,-0.07349625722629817,0.9115999937057495,0.9118,0.00010001659393310547,0.00010000000000010001,-0.13517743349075317,-0.3460882604122162,-39.0,-103.0,0.210910826921463,64.0
