;name;layer_key;kernel_index;layer_index;n_bits_flipped;bit_disrupted;q_aware_test_accuracy;q_aware_test_acc_degradation;q_aware_test_loss
;model-original;;;;;;(0.9114999771118164, 0.9117);;(0.2890910804271698, 0.3396423)
1804;0_20230519 18:52:47;quant_conv2d;1;2;1;25;0.9074000120162964;-0.004199981689453125;0.3034076988697052
1805;0_20230519 18:52:50;quant_conv2d;1;2;2;25;0.9057000279426575;-0.005899965763092041;0.3188726603984833
1806;0_20230519 18:52:54;quant_conv2d;1;2;3;25;0.9028000235557556;-0.008799970149993896;0.32895463705062866
1807;0_20230519 18:52:59;quant_conv2d;1;2;4;25;0.9010000228881836;-0.010599970817565918;0.33043962717056274
1808;0_20230519 18:53:02;quant_conv2d;1;2;1;27;0.9083999991416931;-0.0031999945640563965;0.30132386088371277
1809;0_20230519 18:53:05;quant_conv2d;1;2;2;27;0.9049999713897705;-0.006600022315979004;0.3146774172782898
1810;0_20230519 18:53:09;quant_conv2d;1;2;3;27;0.9041000008583069;-0.007499992847442627;0.3241312801837921
1811;0_20230519 18:53:13;quant_conv2d;1;2;4;27;0.8998000025749207;-0.011799991130828857;0.33362647891044617
1812;0_20230519 18:53:16;quant_conv2d;1;2;1;29;0.9079999923706055;-0.003600001335144043;0.30294644832611084
1813;0_20230519 18:53:19;quant_conv2d;1;2;2;29;0.902999997138977;-0.008599996566772461;0.3193643391132355
1814;0_20230519 18:53:23;quant_conv2d;1;2;3;29;0.9010999798774719;-0.010500013828277588;0.331708163022995
1815;0_20230519 18:53:29;quant_conv2d;1;2;4;29;0.8982999920845032;-0.013300001621246338;0.34198707342147827
1816;0_20230519 18:53:33;quant_conv2d;1;2;1;31;0.9070000052452087;-0.0045999884605407715;0.30721819400787354
1817;0_20230519 18:53:36;quant_conv2d;1;2;2;31;0.9016000032424927;-0.009999990463256836;0.3216136693954468
1818;0_20230519 18:53:39;quant_conv2d;1;2;3;31;0.8999999761581421;-0.011600017547607422;0.33128151297569275
1819;0_20230519 18:53:43;quant_conv2d;1;2;4;31;0.8945000171661377;-0.017099976539611816;0.3448794186115265
1820;1_20230519 18:53:47;quant_conv2d;1;2;1;1;0.9115999937057495;0.0;0.2891831398010254
1821;1_20230519 18:53:50;quant_conv2d;1;2;2;1;0.9115999937057495;0.0;0.2891831398010254
1822;1_20230519 18:53:54;quant_conv2d;1;2;3;1;0.9115999937057495;0.0;0.28918349742889404
1823;1_20230519 18:53:58;quant_conv2d;1;2;4;1;0.9115999937057495;0.0;0.2891831398010254
1824;1_20230519 18:54:02;quant_conv2d;1;2;1;3;0.9115999937057495;0.0;0.28918248414993286
1825;1_20230519 18:54:05;quant_conv2d;1;2;2;3;0.9115999937057495;0.0;0.28918302059173584
1826;1_20230519 18:54:09;quant_conv2d;1;2;3;3;0.9115999937057495;0.0;0.2891831398010254
1827;1_20230519 18:54:12;quant_conv2d;1;2;4;3;0.9115999937057495;0.0;0.28918787837028503
1828;1_20230519 18:54:15;quant_conv2d;1;2;1;5;0.9115999937057495;0.0;0.28918516635894775
