,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
45,2023/09/04 22:57:04,quant_dense_last,9,2,5 4,0.9111999869346619,-0.000299990177154541,0.29013192653656006
46,2023/09/04 22:57:06,quant_dense_last,9,3,6 2 2,0.9097999930381775,-0.001699984073638916,0.29888516664505005
47,2023/09/04 22:57:09,quant_dense_last,9,4,0 3 0 3,0.9122999906539917,0.000800013542175293,0.2892493009567261
48,2023/09/04 22:57:11,quant_conv2d,2,1,0,0.911899983882904,0.0004000067710876465,0.2891298234462738
49,2023/09/04 22:57:13,quant_conv2d,2,2,6 7,0.9129999876022339,0.0015000104904174805,0.2904418706893921
50,2023/09/04 22:57:16,quant_conv2d,2,3,2 1 4,0.9115999937057495,0.00010001659393310547,0.28998783230781555
51,2023/09/04 22:57:18,quant_conv2d,2,4,4 6 4 1,0.9104999899864197,-0.0009999871253967285,0.29028603434562683
52,2023/09/04 22:57:19,quant_conv2d_1,4,1,3,0.9117000102996826,0.00020003318786621094,0.2889453172683716
53,2023/09/04 22:57:22,quant_conv2d_1,4,2,0 2,0.9114000201225281,-9.995698928833008e-05,0.28925421833992004
54,2023/09/04 22:57:24,quant_conv2d_1,4,3,2 6 3,0.911899983882904,0.0004000067710876465,0.289203941822052
55,2023/09/04 22:57:26,quant_conv2d_1,4,4,1 5 7 2,0.911899983882904,0.0004000067710876465,0.2892974615097046
56,2023/09/04 22:57:28,quant_conv2d_2,6,1,0,0.9114999771118164,0.0,0.28909599781036377
57,2023/09/04 22:57:30,quant_conv2d_2,6,2,2 4,0.9115999937057495,0.00010001659393310547,0.28915154933929443
58,2023/09/04 22:57:32,quant_conv2d_2,6,3,1 7 6,0.911300003528595,-0.00019997358322143555,0.2892979383468628
59,2023/09/04 22:57:34,quant_conv2d_2,6,4,5 7 1 5,0.911899983882904,0.0004000067710876465,0.28876593708992004
60,2023/09/04 22:57:36,quant_dense_last,9,1,5,0.911300003528595,-0.00019997358322143555,0.29057055711746216
61,2023/09/04 22:57:38,quant_dense_last,9,2,1 2,0.9111999869346619,-0.000299990177154541,0.28952404856681824
62,2023/09/04 22:57:40,quant_dense_last,9,3,4 7 5,0.9067999720573425,-0.004700005054473877,0.3044673204421997
63,2023/09/04 22:57:42,quant_dense_last,9,4,5 1 5 4,0.909500002861023,-0.001999974250793457,0.29502636194229126
64,2023/09/04 22:57:44,quant_conv2d,2,1,7,0.9067999720573425,-0.004700005054473877,0.3106544613838196
65,2023/09/04 22:57:46,quant_conv2d,2,2,4 6,0.911300003528595,-0.00019997358322143555,0.29080793261528015
66,2023/09/04 22:57:49,quant_conv2d,2,3,7 7 3,0.9020000100135803,-0.009499967098236084,0.3096506893634796
67,2023/09/04 22:57:51,quant_conv2d,2,4,6 3 2 3,0.9128999710083008,0.001399993896484375,0.2878037691116333
68,2023/09/04 22:57:53,quant_conv2d_1,4,1,7,0.911300003528595,-0.00019997358322143555,0.2887527644634247
69,2023/09/04 22:57:55,quant_conv2d_1,4,2,3 4,0.9117000102996826,0.00020003318786621094,0.2892218232154846
70,2023/09/04 22:57:57,quant_conv2d_1,4,3,3 2 5,0.9118000268936157,0.0003000497817993164,0.28915560245513916
71,2023/09/04 22:57:59,quant_conv2d_1,4,4,7 5 6 5,0.9120000004768372,0.000500023365020752,0.2891594171524048
72,2023/09/04 22:58:01,quant_conv2d_2,6,1,7,0.9114000201225281,-9.995698928833008e-05,0.28899720311164856
73,2023/09/04 22:58:03,quant_conv2d_2,6,2,1 6,0.911300003528595,-0.00019997358322143555,0.2890384793281555
74,2023/09/04 22:58:05,quant_conv2d_2,6,3,1 7 7,0.9114999771118164,0.0,0.28888392448425293
75,2023/09/04 22:58:07,quant_conv2d_2,6,4,7 6 1 6,0.911300003528595,-0.00019997358322143555,0.2892385423183441
76,2023/09/04 22:58:10,quant_dense_last,9,1,5,0.9125999808311462,0.001100003719329834,0.2864479124546051
77,2023/09/04 22:58:12,quant_dense_last,9,2,4 1,0.909600019454956,-0.0018999576568603516,0.29319044947624207
78,2023/09/04 22:58:14,quant_dense_last,9,3,7 3 2,0.9070000052452087,-0.004499971866607666,0.304065465927124
79,2023/09/04 22:58:18,quant_dense_last,9,4,2 0 0 4,0.910099983215332,-0.001399993896484375,0.29289186000823975
80,2023/09/04 22:58:20,quant_conv2d,2,1,1,0.9108999967575073,-0.000599980354309082,0.289228230714798
81,2023/09/04 22:58:23,quant_conv2d,2,2,0 3,0.9124000072479248,0.0009000301361083984,0.28898563981056213
82,2023/09/04 22:58:25,quant_conv2d,2,3,0 6 5,0.9107000231742859,-0.0007999539375305176,0.2932838499546051
83,2023/09/04 22:58:27,quant_conv2d,2,4,2 1 1 0,0.9124000072479248,0.0009000301361083984,0.2893790304660797
84,2023/09/04 22:58:30,quant_conv2d_1,4,1,1,0.9114999771118164,0.0,0.28915733098983765
85,2023/09/04 22:58:32,quant_conv2d_1,4,2,1 3,0.9121000170707703,0.0006000399589538574,0.2891291379928589
86,2023/09/04 22:58:34,quant_conv2d_1,4,3,4 2 6,0.9118000268936157,0.0003000497817993164,0.2891407907009125
87,2023/09/04 22:58:37,quant_conv2d_1,4,4,4 2 6 2,0.911300003528595,-0.00019997358322143555,0.28921836614608765
88,2023/09/04 22:58:39,quant_conv2d_2,6,1,5,0.9114000201225281,-9.995698928833008e-05,0.2890455424785614
89,2023/09/04 22:58:41,quant_conv2d_2,6,2,3 2,0.9114999771118164,0.0,0.28913238644599915
90,2023/09/04 22:58:43,quant_conv2d_2,6,3,0 0 2,0.9115999937057495,0.00010001659393310547,0.28910234570503235
91,2023/09/04 22:58:45,quant_conv2d_2,6,4,1 2 7 4,0.9117000102996826,0.00020003318786621094,0.2891124188899994
92,2023/09/04 22:58:47,quant_dense_last,9,1,4,0.9114999771118164,0.0,0.2890910804271698
93,2023/09/04 22:58:49,quant_dense_last,9,2,1 1,0.9120000004768372,0.000500023365020752,0.2888168692588806
94,2023/09/04 22:58:51,quant_dense_last,9,3,5 6 5,0.9068999886512756,-0.0045999884605407715,0.3162599802017212
95,2023/09/04 22:58:53,quant_dense_last,9,4,4 0 5 5,0.9114000201225281,-9.995698928833008e-05,0.28898048400878906
96,2023/09/04 22:58:56,quant_conv2d,2,1,3,0.9115999937057495,0.00010001659393310547,0.28923317790031433
97,2023/09/04 22:58:59,quant_conv2d,2,2,3 1,0.9121000170707703,0.0006000399589538574,0.2887090742588043
98,2023/09/04 22:59:01,quant_conv2d,2,3,6 4 0,0.9093000292778015,-0.0021999478340148926,0.2938504219055176
99,2023/09/04 22:59:03,quant_conv2d,2,4,6 1 1 4,0.9128999710083008,0.001399993896484375,0.288852721452713
100,2023/09/04 22:59:06,quant_conv2d_1,4,1,0,0.9114000201225281,-9.995698928833008e-05,0.2890815734863281
101,2023/09/04 22:59:08,quant_conv2d_1,4,2,6 1,0.9120000004768372,0.000500023365020752,0.28917765617370605
102,2023/09/04 22:59:10,quant_conv2d_1,4,3,2 3 4,0.9120000004768372,0.000500023365020752,0.2892126142978668
