,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
51,2023/06/29 13:24:18,quant_conv2d,1,4,12,0.9118000268936157,0.00020003318786621094,0.2890467643737793
52,2023/06/29 13:24:24,quant_conv2d,1,1,13,0.9118000268936157,0.00020003318786621094,0.2892869710922241
53,2023/06/29 13:24:30,quant_conv2d,1,2,13,0.9120000004768372,0.0004000067710876465,0.28915438055992126
54,2023/06/29 13:24:36,quant_conv2d,1,3,13,0.9115999937057495,0.0,0.28930792212486267
55,2023/06/29 13:24:42,quant_conv2d,1,4,13,0.911899983882904,0.000299990177154541,0.28899243474006653
56,2023/06/29 13:24:48,quant_conv2d,1,1,14,0.9121999740600586,0.000599980354309082,0.28891101479530334
57,2023/06/29 13:24:54,quant_conv2d,1,2,14,0.9120000004768372,0.0004000067710876465,0.2892393171787262
58,2023/06/29 13:25:00,quant_conv2d,1,3,14,0.9115999937057495,0.0,0.2894495129585266
59,2023/06/29 13:25:06,quant_conv2d,1,4,14,0.9120000004768372,0.0004000067710876465,0.28943705558776855
60,2023/06/29 13:25:11,quant_conv2d,1,1,15,0.9121000170707703,0.000500023365020752,0.2895576059818268
61,2023/06/29 13:25:17,quant_conv2d,1,2,15,0.911300003528595,-0.000299990177154541,0.2896048426628113
62,2023/06/29 13:25:21,quant_conv2d,1,3,15,0.9111999869346619,-0.0004000067710876465,0.28968992829322815
63,2023/06/29 13:25:26,quant_conv2d,1,4,15,0.9107999801635742,-0.000800013542175293,0.2902209758758545
64,2023/06/29 13:25:31,quant_conv2d,1,1,16,0.9121000170707703,0.000500023365020752,0.28931155800819397
65,2023/06/29 13:25:35,quant_conv2d,1,2,16,0.9117000102996826,0.00010001659393310547,0.2905210256576538
66,2023/06/29 13:25:40,quant_conv2d,1,3,16,0.9117000102996826,0.00010001659393310547,0.2904879152774811
67,2023/06/29 13:25:45,quant_conv2d,1,4,16,0.9110999703407288,-0.000500023365020752,0.2928607761859894
68,2023/06/29 13:25:50,quant_conv2d,1,1,17,0.9106000065803528,-0.0009999871253967285,0.2912771999835968
69,2023/06/29 13:25:55,quant_conv2d,1,2,17,0.9103999733924866,-0.0012000203132629395,0.2903227210044861
70,2023/06/29 13:26:00,quant_conv2d,1,3,17,0.9101999998092651,-0.001399993896484375,0.29300743341445923
71,2023/06/29 13:26:05,quant_conv2d,1,4,17,0.9121000170707703,0.000500023365020752,0.2934625446796417
72,2023/06/29 13:26:10,quant_conv2d,1,1,18,0.9103000164031982,-0.0012999773025512695,0.29513463377952576
73,2023/06/29 13:26:14,quant_conv2d,1,2,18,0.9085999727249146,-0.003000020980834961,0.29738205671310425
74,2023/06/29 13:26:19,quant_conv2d,1,3,18,0.9096999764442444,-0.001900017261505127,0.30072057247161865
75,2023/06/29 13:26:24,quant_conv2d,1,4,18,0.9075999855995178,-0.0040000081062316895,0.30591630935668945
76,2023/06/29 13:26:28,quant_conv2d,1,1,19,0.9085000157356262,-0.003099977970123291,0.29967114329338074
77,2023/06/29 13:26:33,quant_conv2d,1,2,19,0.9067999720573425,-0.004800021648406982,0.3089401125907898
78,2023/06/29 13:26:39,quant_conv2d,1,3,19,0.9024999737739563,-0.009100019931793213,0.3224758505821228
79,2023/06/29 13:26:44,quant_conv2d,1,4,19,0.8996999859809875,-0.011900007724761963,0.3304860293865204
80,2023/06/29 13:26:48,quant_conv2d,1,1,20,0.9097999930381775,-0.0018000006675720215,0.30084195733070374
81,2023/06/29 13:26:53,quant_conv2d,1,2,20,0.9031999707221985,-0.008400022983551025,0.31783294677734375
82,2023/06/29 13:26:58,quant_conv2d,1,3,20,0.8992000222206116,-0.01239997148513794,0.32941004633903503
83,2023/06/29 13:27:03,quant_conv2d,1,4,20,0.8974999785423279,-0.01410001516342163,0.33814942836761475
84,2023/06/29 13:27:08,quant_conv2d,1,1,21,0.9077000021934509,-0.003899991512298584,0.3017655611038208
85,2023/06/29 13:27:13,quant_conv2d,1,2,21,0.9050999879837036,-0.0065000057220458984,0.3167174160480499
86,2023/06/29 13:27:19,quant_conv2d,1,3,21,0.9013000130653381,-0.010299980640411377,0.3321667015552521
87,2023/06/29 13:27:24,quant_conv2d,1,4,21,0.8938000202178955,-0.017799973487854004,0.3462616205215454
88,2023/06/29 13:27:29,quant_conv2d,1,1,22,0.9078999757766724,-0.0037000179290771484,0.3008747696876526
89,2023/06/29 13:27:34,quant_conv2d,1,2,22,0.904699981212616,-0.006900012493133545,0.3137408494949341
90,2023/06/29 13:27:38,quant_conv2d,1,3,22,0.8996000289916992,-0.011999964714050293,0.32620400190353394
91,2023/06/29 13:27:43,quant_conv2d,1,4,22,0.8977000117301941,-0.01389998197555542,0.33763033151626587
92,2023/06/29 13:27:47,quant_conv2d,1,1,23,0.9085000157356262,-0.003099977970123291,0.3021160960197449
93,2023/06/29 13:27:52,quant_conv2d,1,2,23,0.9041000008583069,-0.007499992847442627,0.3141411244869232
94,2023/06/29 13:27:56,quant_conv2d,1,3,23,0.899399995803833,-0.012199997901916504,0.3285694122314453
95,2023/06/29 13:28:01,quant_conv2d,1,4,23,0.900600016117096,-0.010999977588653564,0.33377766609191895
96,2023/06/29 13:28:05,quant_conv2d,1,1,24,0.9077000021934509,-0.003899991512298584,0.301800936460495
97,2023/06/29 13:28:10,quant_conv2d,1,2,24,0.9043999910354614,-0.007200002670288086,0.3192481994628906
98,2023/06/29 13:28:14,quant_conv2d,1,3,24,0.8998000025749207,-0.011799991130828857,0.3307954967021942
99,2023/06/29 13:28:19,quant_conv2d,1,4,24,0.8973000049591064,-0.014299988746643066,0.3424763083457947
100,2023/06/29 13:28:23,quant_conv2d,1,1,25,0.909600019454956,-0.001999974250793457,0.3032214641571045
101,2023/06/29 13:28:28,quant_conv2d,1,2,25,0.9042999744415283,-0.007300019264221191,0.3191371560096741
102,2023/06/29 13:28:32,quant_conv2d,1,3,25,0.9027000069618225,-0.008899986743927002,0.32335686683654785
103,2023/06/29 13:28:37,quant_conv2d,1,4,25,0.8960999846458435,-0.015500009059906006,0.34123870730400085
104,2023/06/29 13:28:41,quant_conv2d,1,1,26,0.907800018787384,-0.0037999749183654785,0.3028873801231384
105,2023/06/29 13:28:46,quant_conv2d,1,2,26,0.9043999910354614,-0.007200002670288086,0.3153506815433502
106,2023/06/29 13:28:50,quant_conv2d,1,3,26,0.8991000056266785,-0.012499988079071045,0.3384125530719757
107,2023/06/29 13:28:55,quant_conv2d,1,4,26,0.8992000222206116,-0.01239997148513794,0.3377019166946411
108,2023/06/29 13:28:59,quant_conv2d,1,1,27,0.9079999923706055,-0.003600001335144043,0.30475863814353943
109,2023/06/29 13:29:04,quant_conv2d,1,2,27,0.9057000279426575,-0.005899965763092041,0.31077221035957336
110,2023/06/29 13:29:09,quant_conv2d,1,3,27,0.8998000025749207,-0.011799991130828857,0.3256109058856964
