,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
537,2023/05/18 15:42:34,quant_conv2d,1,8,23,0.8853999972343445,-0.02619999647140503,0.3947809338569641
538,2023/05/18 15:42:38,quant_conv2d,1,9,23,0.8776000142097473,-0.0339999794960022,0.40831899642944336
539,2023/05/18 15:42:42,quant_conv2d,1,10,23,0.880299985408783,-0.03130000829696655,0.4216403365135193
540,2023/05/18 15:42:46,quant_conv2d,1,11,23,0.8745999932289124,-0.03700000047683716,0.430023729801178
541,2023/05/18 15:42:50,quant_conv2d,1,12,23,0.8770999908447266,-0.03450000286102295,0.4381434917449951
542,2023/05/18 15:42:54,quant_conv2d,1,13,23,0.8726999759674072,-0.038900017738342285,0.45680660009384155
543,2023/05/18 15:42:59,quant_conv2d,1,14,23,0.8673999905586243,-0.044200003147125244,0.45881158113479614
544,2023/05/18 15:43:03,quant_conv2d,1,15,23,0.8622000217437744,-0.0493999719619751,0.48288998007774353
545,2023/05/18 15:43:06,quant_conv2d,1,1,31,0.9089999794960022,-0.0026000142097473145,0.3007800877094269
546,2023/05/18 15:43:10,quant_conv2d,1,2,31,0.9031999707221985,-0.008400022983551025,0.323429137468338
547,2023/05/18 15:43:13,quant_conv2d,1,3,31,0.8988000154495239,-0.012799978256225586,0.3363158702850342
548,2023/05/18 15:43:19,quant_conv2d,1,4,31,0.8974000215530396,-0.014199972152709961,0.3532874882221222
549,2023/05/18 15:43:22,quant_conv2d,1,5,31,0.8894000053405762,-0.02219998836517334,0.36145710945129395
550,2023/05/18 15:43:25,quant_conv2d,1,6,31,0.8833000063896179,-0.028299987316131592,0.3888183832168579
551,2023/05/18 15:43:29,quant_conv2d,1,7,31,0.8841999769210815,-0.02740001678466797,0.39311376214027405
552,2023/05/18 15:43:32,quant_conv2d,1,8,31,0.8779000043869019,-0.033699989318847656,0.4168676733970642
553,2023/05/18 15:43:36,quant_conv2d,1,9,31,0.8730999827384949,-0.03850001096725464,0.4351637661457062
554,2023/05/18 15:43:40,quant_conv2d,1,10,31,0.8702999949455261,-0.04129999876022339,0.4501086473464966
555,2023/05/18 15:43:44,quant_conv2d,1,11,31,0.8666999936103821,-0.04490000009536743,0.45326024293899536
556,2023/05/18 15:43:48,quant_conv2d,1,12,31,0.8632000088691711,-0.04839998483657837,0.4852675795555115
557,2023/05/18 15:43:52,quant_conv2d,1,13,31,0.859000027179718,-0.052599966526031494,0.48565566539764404
558,2023/05/18 15:43:56,quant_conv2d,1,14,31,0.85589998960495,-0.05570000410079956,0.5138688683509827
559,2023/05/18 15:44:00,quant_conv2d,1,15,31,0.8543000221252441,-0.05729997158050537,0.5162712335586548
560,2023/05/18 15:44:04,quant_conv2d,1,1,7,0.9118000268936157,0.00020003318786621094,0.2891748547554016
561,2023/05/18 15:44:07,quant_conv2d,1,2,7,0.9117000102996826,0.00010001659393310547,0.2891371250152588
562,2023/05/18 15:44:10,quant_conv2d,1,3,7,0.9115999937057495,0.0,0.2891773581504822
563,2023/05/18 15:44:13,quant_conv2d,1,4,7,0.9115999937057495,0.0,0.28915295004844666
564,2023/05/18 15:44:18,quant_conv2d,1,5,7,0.9114999771118164,-0.00010001659393310547,0.28919777274131775
565,2023/05/18 15:44:21,quant_conv2d,1,6,7,0.9117000102996826,0.00010001659393310547,0.28911417722702026
566,2023/05/18 15:44:25,quant_conv2d,1,7,7,0.9117000102996826,0.00010001659393310547,0.2891189754009247
567,2023/05/18 15:44:28,quant_conv2d,1,8,7,0.9117000102996826,0.00010001659393310547,0.2891334593296051
568,2023/05/18 15:44:32,quant_conv2d,1,9,7,0.9118000268936157,0.00020003318786621094,0.28909844160079956
569,2023/05/18 15:44:37,quant_conv2d,1,10,7,0.9114000201225281,-0.00019997358322143555,0.2891516387462616
570,2023/05/18 15:44:41,quant_conv2d,1,11,7,0.9114999771118164,-0.00010001659393310547,0.2892875373363495
571,2023/05/18 15:44:45,quant_conv2d,1,12,7,0.9114999771118164,-0.00010001659393310547,0.28916364908218384
572,2023/05/18 15:44:51,quant_conv2d,1,13,7,0.9115999937057495,0.0,0.28914517164230347
573,2023/05/18 15:44:56,quant_conv2d,1,14,7,0.9115999937057495,0.0,0.28917092084884644
574,2023/05/18 15:45:00,quant_conv2d,1,15,7,0.9117000102996826,0.00010001659393310547,0.2891474962234497
575,2023/05/18 15:45:03,quant_conv2d,1,1,15,0.9124000072479248,0.000800013542175293,0.2892961800098419
576,2023/05/18 15:45:07,quant_conv2d,1,2,15,0.9122999906539917,0.0006999969482421875,0.28851017355918884
577,2023/05/18 15:45:10,quant_conv2d,1,3,15,0.9115999937057495,0.0,0.2901424467563629
578,2023/05/18 15:45:14,quant_conv2d,1,4,15,0.9114999771118164,-0.00010001659393310547,0.2889390289783478
579,2023/05/18 15:45:17,quant_conv2d,1,5,15,0.9125999808311462,0.0009999871253967285,0.29004043340682983
580,2023/05/18 15:45:21,quant_conv2d,1,6,15,0.9118000268936157,0.00020003318786621094,0.28997254371643066
581,2023/05/18 15:45:25,quant_conv2d,1,7,15,0.9118000268936157,0.00020003318786621094,0.2894645929336548
582,2023/05/18 15:45:29,quant_conv2d,1,8,15,0.9107999801635742,-0.000800013542175293,0.290581613779068
583,2023/05/18 15:45:32,quant_conv2d,1,9,15,0.9120000004768372,0.0004000067710876465,0.2907373905181885
584,2023/05/18 15:45:36,quant_conv2d,1,10,15,0.9107000231742859,-0.000899970531463623,0.29095566272735596
585,2023/05/18 15:45:40,quant_conv2d,1,11,15,0.9110000133514404,-0.000599980354309082,0.29041385650634766
586,2023/05/18 15:45:44,quant_conv2d,1,12,15,0.9111999869346619,-0.0004000067710876465,0.29187408089637756
587,2023/05/18 15:45:48,quant_conv2d,1,13,15,0.9107000231742859,-0.000899970531463623,0.29123473167419434
588,2023/05/18 15:45:53,quant_conv2d,1,14,15,0.911899983882904,0.000299990177154541,0.29125475883483887
589,2023/05/18 15:45:58,quant_conv2d,1,15,15,0.9114000201225281,-0.00019997358322143555,0.2914094626903534
590,2023/05/18 15:46:01,quant_conv2d,1,1,23,0.9071000218391418,-0.004499971866607666,0.3053591251373291
591,2023/05/18 15:46:04,quant_conv2d,1,2,23,0.9034000039100647,-0.008199989795684814,0.31372442841529846
592,2023/05/18 15:46:07,quant_conv2d,1,3,23,0.8986999988555908,-0.012899994850158691,0.334004670381546
