;name;layer_key;kernel_index;layer_index;n_bits_flipped;bit_disrupted;q_aware_test_accuracy;q_aware_test_acc_degradation;q_aware_test_loss
;model-original;;;;;;(0.9114999771118164, 0.9117);;(0.2890910804271698, 0.3396423)
70;0_20230519 19:14:23;quant_conv2d;1;2;7;8;0.9117000102996826;0.00010001659393310547;0.2892281115055084
71;0_20230519 19:14:26;quant_conv2d;1;2;8;8;0.9114999771118164;-0.00010001659393310547;0.2892633378505707
72;0_20230519 19:14:30;quant_conv2d;1;2;1;9;0.9114999771118164;-0.00010001659393310547;0.2892022728919983
73;0_20230519 19:14:33;quant_conv2d;1;2;2;9;0.9115999937057495;0.0;0.28910887241363525
74;0_20230519 19:14:36;quant_conv2d;1;2;3;9;0.9115999937057495;0.0;0.28918781876564026
75;0_20230519 19:14:40;quant_conv2d;1;2;4;9;0.9114999771118164;-0.00010001659393310547;0.2891654670238495
76;0_20230519 19:14:43;quant_conv2d;1;2;5;9;0.9114000201225281;-0.00019997358322143555;0.28906285762786865
77;0_20230519 19:14:47;quant_conv2d;1;2;6;9;0.9114000201225281;-0.00019997358322143555;0.2891771197319031
78;0_20230519 19:14:50;quant_conv2d;1;2;7;9;0.9114999771118164;-0.00010001659393310547;0.2891172170639038
79;0_20230519 19:14:54;quant_conv2d;1;2;8;9;0.9117000102996826;0.00010001659393310547;0.28917330503463745
80;0_20230519 19:14:57;quant_conv2d;1;2;1;10;0.911899983882904;0.000299990177154541;0.2891329228878021
81;0_20230519 19:15:00;quant_conv2d;1;2;2;10;0.9115999937057495;0.0;0.2892143726348877
82;0_20230519 19:15:04;quant_conv2d;1;2;3;10;0.9114999771118164;-0.00010001659393310547;0.28917065262794495
83;0_20230519 19:15:07;quant_conv2d;1;2;4;10;0.9118000268936157;0.00020003318786621094;0.28918513655662537
84;0_20230519 19:15:11;quant_conv2d;1;2;5;10;0.9117000102996826;0.00010001659393310547;0.2892848253250122
85;0_20230519 19:15:15;quant_conv2d;1;2;6;10;0.9114999771118164;-0.00010001659393310547;0.28926846385002136
86;0_20230519 19:15:19;quant_conv2d;1;2;7;10;0.911899983882904;0.000299990177154541;0.28919288516044617
87;0_20230519 19:15:23;quant_conv2d;1;2;8;10;0.9121000170707703;0.000500023365020752;0.28915292024612427
88;0_20230519 19:15:26;quant_conv2d;1;2;1;11;0.9115999937057495;0.0;0.28921785950660706
89;0_20230519 19:15:29;quant_conv2d;1;2;2;11;0.9118000268936157;0.00020003318786621094;0.28920191526412964
90;0_20230519 19:15:34;quant_conv2d;1;2;3;11;0.911300003528595;-0.000299990177154541;0.289067804813385
91;0_20230519 19:15:37;quant_conv2d;1;2;4;11;0.9118000268936157;0.00020003318786621094;0.2892625033855438
92;0_20230519 19:15:40;quant_conv2d;1;2;5;11;0.9114999771118164;-0.00010001659393310547;0.28929242491722107
93;0_20230519 19:15:44;quant_conv2d;1;2;6;11;0.9117000102996826;0.00010001659393310547;0.2891918122768402
94;0_20230519 19:15:47;quant_conv2d;1;2;7;11;0.9121000170707703;0.000500023365020752;0.2892902195453644
95;0_20230519 19:15:51;quant_conv2d;1;2;8;11;0.9120000004768372;0.0004000067710876465;0.2891254425048828
96;0_20230519 19:15:54;quant_conv2d;1;2;1;12;0.9115999937057495;0.0;0.28921401500701904
97;0_20230519 19:15:57;quant_conv2d;1;2;2;12;0.911899983882904;0.000299990177154541;0.2891819179058075
98;0_20230519 19:16:01;quant_conv2d;1;2;3;12;0.9115999937057495;0.0;0.2893357276916504
99;0_20230519 19:16:04;quant_conv2d;1;2;4;12;0.9118000268936157;0.00020003318786621094;0.28904271125793457
100;0_20230519 19:16:07;quant_conv2d;1;2;5;12;0.9118000268936157;0.00020003318786621094;0.28912508487701416
101;0_20230519 19:16:11;quant_conv2d;1;2;6;12;0.9111999869346619;-0.0004000067710876465;0.2893049716949463
102;0_20230519 19:16:14;quant_conv2d;1;2;7;12;0.9121999740600586;0.000599980354309082;0.28908592462539673
103;0_20230519 19:16:18;quant_conv2d;1;2;8;12;0.911899983882904;0.000299990177154541;0.2891574800014496
104;0_20230519 19:16:21;quant_conv2d;1;2;1;13;0.9118000268936157;0.00020003318786621094;0.28927159309387207
105;0_20230519 19:16:24;quant_conv2d;1;2;2;13;0.911899983882904;0.000299990177154541;0.28917282819747925
106;0_20230519 19:16:28;quant_conv2d;1;2;3;13;0.911899983882904;0.000299990177154541;0.28916171193122864
107;0_20230519 19:16:31;quant_conv2d;1;2;4;13;0.911300003528595;-0.000299990177154541;0.28910577297210693
108;0_20230519 19:16:34;quant_conv2d;1;2;5;13;0.9122999906539917;0.0006999969482421875;0.2890929877758026
109;0_20230519 19:16:38;quant_conv2d;1;2;6;13;0.9110999703407288;-0.000500023365020752;0.28936734795570374
110;0_20230519 19:16:41;quant_conv2d;1;2;7;13;0.9115999937057495;0.0;0.28909409046173096
111;0_20230519 19:16:44;quant_conv2d;1;2;8;13;0.9124000072479248;0.000800013542175293;0.28921008110046387
112;0_20230519 19:16:48;quant_conv2d;1;2;1;14;0.9118000268936157;0.00020003318786621094;0.28900718688964844
113;0_20230519 19:16:53;quant_conv2d;1;2;2;14;0.9117000102996826;0.00010001659393310547;0.2893965542316437
114;0_20230519 19:16:58;quant_conv2d;1;2;3;14;0.9120000004768372;0.0004000067710876465;0.28945207595825195
115;0_20230519 19:17:02;quant_conv2d;1;2;4;14;0.9110999703407288;-0.000500023365020752;0.2897711396217346
116;0_20230519 19:17:06;quant_conv2d;1;2;5;14;0.9118000268936157;0.00020003318786621094;0.28917160630226135
117;0_20230519 19:17:10;quant_conv2d;1;2;6;14;0.911899983882904;0.000299990177154541;0.2894725501537323
118;0_20230519 19:17:13;quant_conv2d;1;2;7;14;0.9114000201225281;-0.00019997358322143555;0.289683997631073
119;0_20230519 19:17:17;quant_conv2d;1;2;8;14;0.9120000004768372;0.0004000067710876465;0.28972163796424866
120;0_20230519 19:17:20;quant_conv2d;1;2;1;15;0.9115999937057495;0.0;0.28937628865242004
121;0_20230519 19:17:23;quant_conv2d;1;2;2;15;0.911300003528595;-0.000299990177154541;0.28968191146850586
122;0_20230519 19:17:28;quant_conv2d;1;2;3;15;0.911899983882904;0.000299990177154541;0.28933021426200867
123;0_20230519 19:17:31;quant_conv2d;1;2;4;15;0.9120000004768372;0.0004000067710876465;0.2899899482727051
124;0_20230519 19:17:34;quant_conv2d;1;2;5;15;0.9114000201225281;-0.00019997358322143555;0.28975945711135864
125;0_20230519 19:17:38;quant_conv2d;1;2;6;15;0.9110999703407288;-0.000500023365020752;0.29025352001190186
126;0_20230519 19:17:42;quant_conv2d;1;2;7;15;0.9111999869346619;-0.0004000067710876465;0.2902296483516693
127;0_20230519 19:17:46;quant_conv2d;1;2;8;15;0.9121999740600586;0.000599980354309082;0.2899288535118103
128;0_20230519 19:17:50;quant_conv2d;1;2;1;16;0.9114000201225281;-0.00019997358322143555;0.28951653838157654
129;0_20230519 19:17:53;quant_conv2d;1;2;2;16;0.9107000231742859;-0.000899970531463623;0.2902953028678894
130;0_20230519 19:17:57;quant_conv2d;1;2;3;16;0.9111999869346619;-0.0004000067710876465;0.29147443175315857
131;0_20230519 19:18:01;quant_conv2d;1;2;4;16;0.911300003528595;-0.000299990177154541;0.2914610207080841
132;0_20230519 19:18:04;quant_conv2d;1;2;5;16;0.9117000102996826;0.00010001659393310547;0.29139161109924316
133;0_20230519 19:18:07;quant_conv2d;1;2;6;16;0.909600019454956;-0.001999974250793457;0.29273703694343567
134;0_20230519 19:18:11;quant_conv2d;1;2;7;16;0.9107999801635742;-0.000800013542175293;0.293057918548584
135;0_20230519 19:18:14;quant_conv2d;1;2;8;16;0.9101999998092651;-0.001399993896484375;0.29069045186042786
136;0_20230519 19:18:17;quant_conv2d;1;2;1;17;0.9114000201225281;-0.00019997358322143555;0.29199326038360596
137;0_20230519 19:18:21;quant_conv2d;1;2;2;17;0.9097999930381775;-0.0018000006675720215;0.29146021604537964
138;0_20230519 19:18:26;quant_conv2d;1;2;3;17;0.9106000065803528;-0.0009999871253967285;0.29250237345695496
139;0_20230519 19:18:29;quant_conv2d;1;2;4;17;0.9099000096321106;-0.001699984073638916;0.29498499631881714
140;0_20230519 19:18:33;quant_conv2d;1;2;5;17;0.9100000262260437;-0.0015999674797058105;0.29515135288238525
141;0_20230519 19:18:37;quant_conv2d;1;2;6;17;0.9074000120162964;-0.004199981689453125;0.30141693353652954
142;0_20230519 19:18:42;quant_conv2d;1;2;7;17;0.9085999727249146;-0.003000020980834961;0.30083587765693665
143;0_20230519 19:18:46;quant_conv2d;1;2;8;17;0.9085999727249146;-0.003000020980834961;0.3005967140197754
144;0_20230519 19:18:49;quant_conv2d;1;2;1;18;0.910099983215332;-0.0015000104904174805;0.2932449281215668
145;0_20230519 19:18:53;quant_conv2d;1;2;2;18;0.9086999893188477;-0.0029000043869018555;0.2985069155693054
146;0_20230519 19:18:58;quant_conv2d;1;2;3;18;0.9065999984741211;-0.004999995231628418;0.30704960227012634
147;0_20230519 19:19:02;quant_conv2d;1;2;4;18;0.9082000255584717;-0.003399968147277832;0.30430951714515686
148;0_20230519 19:19:06;quant_conv2d;1;2;5;18;0.9046000242233276;-0.006999969482421875;0.3140205144882202
149;0_20230519 19:19:10;quant_conv2d;1;2;6;18;0.9046000242233276;-0.006999969482421875;0.3106544315814972
150;0_20230519 19:19:13;quant_conv2d;1;2;7;18;0.9035999774932861;-0.008000016212463379;0.3156207799911499
151;0_20230519 19:19:17;quant_conv2d;1;2;8;18;0.9031999707221985;-0.008400022983551025;0.3240336775779724
152;0_20230519 19:19:20;quant_conv2d;1;2;1;19;0.9079999923706055;-0.003600001335144043;0.3017105758190155
153;0_20230519 19:19:23;quant_conv2d;1;2;2;19;0.907800018787384;-0.0037999749183654785;0.30470791459083557
154;0_20230519 19:19:27;quant_conv2d;1;2;3;19;0.8988999724388123;-0.012700021266937256;0.3331776261329651
155;0_20230519 19:19:30;quant_conv2d;1;2;4;19;0.8978999853134155;-0.013700008392333984;0.3418461084365845
156;0_20230519 19:19:34;quant_conv2d;1;2;5;19;0.8996999859809875;-0.011900007724761963;0.34011104702949524
157;0_20230519 19:19:37;quant_conv2d;1;2;6;19;0.8945000171661377;-0.017099976539611816;0.3626030385494232
158;0_20230519 19:19:40;quant_conv2d;1;2;7;19;0.8924000263214111;-0.01919996738433838;0.3702312111854553
159;0_20230519 19:19:44;quant_conv2d;1;2;8;19;0.886900007724762;-0.02469998598098755;0.3899429440498352
160;0_20230519 19:19:47;quant_conv2d;1;2;1;20;0.9082000255584717;-0.003399968147277832;0.29837727546691895
161;0_20230519 19:19:50;quant_conv2d;1;2;2;20;0.9042999744415283;-0.007300019264221191;0.31458815932273865
162;0_20230519 19:19:54;quant_conv2d;1;2;3;20;0.9031000137329102;-0.008499979972839355;0.3248947560787201
163;0_20230519 19:19:57;quant_conv2d;1;2;4;20;0.8974000215530396;-0.014199972152709961;0.3392500877380371
164;0_20230519 19:20:00;quant_conv2d;1;2;5;20;0.8950999975204468;-0.016499996185302734;0.355823814868927
165;0_20230519 19:20:04;quant_conv2d;1;2;6;20;0.890999972820282;-0.02060002088546753;0.3631455898284912
166;0_20230519 19:20:07;quant_conv2d;1;2;7;20;0.8902999758720398;-0.021300017833709717;0.3758488893508911
167;0_20230519 19:20:11;quant_conv2d;1;2;8;20;0.8859000205993652;-0.025699973106384277;0.3865152597427368
168;0_20230519 19:20:14;quant_conv2d;1;2;1;21;0.9067000150680542;-0.0048999786376953125;0.30260542035102844
169;0_20230519 19:20:17;quant_conv2d;1;2;2;21;0.9064000248908997;-0.0051999688148498535;0.31055915355682373
170;0_20230519 19:20:22;quant_conv2d;1;2;3;21;0.9009000062942505;-0.010699987411499023;0.33188048005104065
171;0_20230519 19:20:26;quant_conv2d;1;2;4;21;0.8984000086784363;-0.013199985027313232;0.34705865383148193
172;0_20230519 19:20:29;quant_conv2d;1;2;5;21;0.8914999961853027;-0.020099997520446777;0.355435848236084
173;0_20230519 19:20:32;quant_conv2d;1;2;6;21;0.8913999795913696;-0.020200014114379883;0.3608299195766449
174;0_20230519 19:20:36;quant_conv2d;1;2;7;21;0.8910999894142151;-0.020500004291534424;0.3743707835674286
175;0_20230519 19:20:39;quant_conv2d;1;2;8;21;0.8855999708175659;-0.026000022888183594;0.3880755603313446
176;0_20230519 19:20:42;quant_conv2d;1;2;1;22;0.9081000089645386;-0.0034999847412109375;0.29933199286460876
177;0_20230519 19:20:45;quant_conv2d;1;2;2;22;0.9052000045776367;-0.006399989128112793;0.3152690827846527
178;0_20230519 19:20:49;quant_conv2d;1;2;3;22;0.900600016117096;-0.010999977588653564;0.32983291149139404
179;0_20230519 19:20:52;quant_conv2d;1;2;4;22;0.896399974822998;-0.015200018882751465;0.3404206335544586
180;0_20230519 19:20:56;quant_conv2d;1;2;5;22;0.8950999975204468;-0.016499996185302734;0.3548808991909027
181;0_20230519 19:20:59;quant_conv2d;1;2;6;22;0.8914999961853027;-0.020099997520446777;0.3711509704589844
182;0_20230519 19:21:02;quant_conv2d;1;2;7;22;0.8870999813079834;-0.024500012397766113;0.37164008617401123
183;0_20230519 19:21:06;quant_conv2d;1;2;8;22;0.8819000124931335;-0.029699981212615967;0.40121129155158997
184;0_20230519 19:21:09;quant_conv2d;1;2;1;23;0.907800018787384;-0.0037999749183654785;0.29995954036712646
185;0_20230519 19:21:12;quant_conv2d;1;2;2;23;0.9021000266075134;-0.009499967098236084;0.3174092769622803
186;0_20230519 19:21:18;quant_conv2d;1;2;3;23;0.9031999707221985;-0.008400022983551025;0.32214394211769104
187;0_20230519 19:21:21;quant_conv2d;1;2;4;23;0.9000999927520752;-0.011500000953674316;0.3383374512195587
188;0_20230519 19:21:25;quant_conv2d;1;2;5;23;0.9003999829292297;-0.011200010776519775;0.34763917326927185
189;0_20230519 19:21:28;quant_conv2d;1;2;6;23;0.8902999758720398;-0.021300017833709717;0.36620771884918213
190;0_20230519 19:21:32;quant_conv2d;1;2;7;23;0.8906999826431274;-0.02090001106262207;0.3752938210964203
191;0_20230519 19:21:35;quant_conv2d;1;2;8;23;0.8823999762535095;-0.02920001745223999;0.4044678807258606
192;0_20230519 19:21:38;quant_conv2d;1;2;1;24;0.9085000157356262;-0.003099977970123291;0.30105164647102356
193;0_20230519 19:21:41;quant_conv2d;1;2;2;24;0.9070000052452087;-0.0045999884605407715;0.3074936270713806
194;0_20230519 19:21:47;quant_conv2d;1;2;3;24;0.9010000228881836;-0.010599970817565918;0.3344978392124176
195;0_20230519 19:21:50;quant_conv2d;1;2;4;24;0.8974000215530396;-0.014199972152709961;0.3394358456134796
196;0_20230519 19:21:53;quant_conv2d;1;2;5;24;0.8956999778747559;-0.015900015830993652;0.3579700291156769
197;0_20230519 19:21:57;quant_conv2d;1;2;6;24;0.8934999704360962;-0.01810002326965332;0.36226141452789307
198;0_20230519 19:22:00;quant_conv2d;1;2;7;24;0.8880000114440918;-0.023599982261657715;0.3761737644672394
199;0_20230519 19:22:03;quant_conv2d;1;2;8;24;0.8847000002861023;-0.026899993419647217;0.38727787137031555
200;0_20230519 19:22:06;quant_conv2d;1;2;1;25;0.9082000255584717;-0.003399968147277832;0.30024048686027527
201;0_20230519 19:22:10;quant_conv2d;1;2;2;25;0.906499981880188;-0.0051000118255615234;0.3151280879974365
202;0_20230519 19:22:13;quant_conv2d;1;2;3;25;0.8998000025749207;-0.011799991130828857;0.33005210757255554
203;0_20230519 19:22:17;quant_conv2d;1;2;4;25;0.9010000228881836;-0.010599970817565918;0.33964744210243225
204;0_20230519 19:22:20;quant_conv2d;1;2;5;25;0.897599995136261;-0.013999998569488525;0.3482266962528229
205;0_20230519 19:22:23;quant_conv2d;1;2;6;25;0.8924000263214111;-0.01919996738433838;0.36949780583381653
206;0_20230519 19:22:27;quant_conv2d;1;2;7;25;0.8898000121116638;-0.021799981594085693;0.3709929585456848
207;0_20230519 19:22:30;quant_conv2d;1;2;8;25;0.886900007724762;-0.02469998598098755;0.3881846070289612
208;0_20230519 19:22:33;quant_conv2d;1;2;1;26;0.9093999862670898;-0.002200007438659668;0.3000149726867676
209;0_20230519 19:22:38;quant_conv2d;1;2;2;26;0.9043999910354614;-0.007200002670288086;0.31808558106422424
210;0_20230519 19:22:43;quant_conv2d;1;2;3;26;0.9017999768257141;-0.0098000168800354;0.3271913230419159
211;0_20230519 19:22:46;quant_conv2d;1;2;4;26;0.896399974822998;-0.015200018882751465;0.3410860300064087
212;0_20230519 19:22:49;quant_conv2d;1;2;5;26;0.8937000036239624;-0.01789999008178711;0.3604639768600464
213;0_20230519 19:22:53;quant_conv2d;1;2;6;26;0.891700029373169;-0.019899964332580566;0.37178099155426025
214;0_20230519 19:22:57;quant_conv2d;1;2;7;26;0.8892999887466431;-0.022300004959106445;0.3841908574104309
215;0_20230519 19:23:01;quant_conv2d;1;2;8;26;0.8877000212669373;-0.023899972438812256;0.3873857259750366
216;0_20230519 19:23:04;quant_conv2d;1;2;1;27;0.9085999727249146;-0.003000020980834961;0.29994362592697144
217;0_20230519 19:23:07;quant_conv2d;1;2;2;27;0.906000018119812;-0.0055999755859375;0.3113541901111603
218;0_20230519 19:23:11;quant_conv2d;1;2;3;27;0.9023000001907349;-0.009299993515014648;0.3256320357322693
219;0_20230519 19:23:15;quant_conv2d;1;2;4;27;0.8988999724388123;-0.012700021266937256;0.3363092541694641
220;0_20230519 19:23:18;quant_conv2d;1;2;5;27;0.8978000283241272;-0.013799965381622314;0.35415077209472656
221;0_20230519 19:23:21;quant_conv2d;1;2;6;27;0.8925999999046326;-0.018999993801116943;0.35854312777519226
222;0_20230519 19:23:25;quant_conv2d;1;2;7;27;0.8909000158309937;-0.02069997787475586;0.37550291419029236
223;0_20230519 19:23:28;quant_conv2d;1;2;8;27;0.8863999843597412;-0.0252000093460083;0.3948436975479126
224;0_20230519 19:23:31;quant_conv2d;1;2;1;28;0.9081000089645386;-0.0034999847412109375;0.3008110821247101
225;0_20230519 19:23:34;quant_conv2d;1;2;2;28;0.9052000045776367;-0.006399989128112793;0.31360581517219543
226;0_20230519 19:23:40;quant_conv2d;1;2;3;28;0.9007999897003174;-0.010800004005432129;0.32595062255859375
227;0_20230519 19:23:44;quant_conv2d;1;2;4;28;0.8948000073432922;-0.016799986362457275;0.3467350900173187
228;0_20230519 19:23:47;quant_conv2d;1;2;5;28;0.8913000226020813;-0.020299971103668213;0.3600316345691681
229;0_20230519 19:23:51;quant_conv2d;1;2;6;28;0.8946999907493591;-0.01690000295639038;0.3659769594669342
230;0_20230519 19:23:54;quant_conv2d;1;2;7;28;0.8877000212669373;-0.023899972438812256;0.3756982088088989
231;0_20230519 19:23:58;quant_conv2d;1;2;8;28;0.886900007724762;-0.02469998598098755;0.3901236653327942
232;0_20230519 19:24:01;quant_conv2d;1;2;1;29;0.9078999757766724;-0.0037000179290771484;0.30110377073287964
233;0_20230519 19:24:04;quant_conv2d;1;2;2;29;0.9045000076293945;-0.0070999860763549805;0.3117816150188446
234;0_20230519 19:24:08;quant_conv2d;1;2;3;29;0.9032999873161316;-0.00830000638961792;0.3267184793949127
235;0_20230519 19:24:11;quant_conv2d;1;2;4;29;0.8999000191688538;-0.011699974536895752;0.33482983708381653
236;0_20230519 19:24:15;quant_conv2d;1;2;5;29;0.8924999833106995;-0.01910001039505005;0.3537510335445404
237;0_20230519 19:24:18;quant_conv2d;1;2;6;29;0.8913000226020813;-0.020299971103668213;0.36088651418685913
238;0_20230519 19:24:21;quant_conv2d;1;2;7;29;0.8841999769210815;-0.02740001678466797;0.3837328851222992
239;0_20230519 19:24:25;quant_conv2d;1;2;8;29;0.88919997215271;-0.02240002155303955;0.3861774802207947
240;0_20230519 19:24:28;quant_conv2d;1;2;1;30;0.9068999886512756;-0.004700005054473877;0.30040425062179565
