,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
167,2023/07/12 14:44:40,quant_conv2d,1,4,9,0.9139999747276306,-0.00010001659393310547,0.30969229340553284
168,2023/07/12 14:44:46,quant_conv2d,1,1,10,0.9139000177383423,-0.00019997358322143555,0.30993229150772095
169,2023/07/12 14:44:52,quant_conv2d,1,2,10,0.9140999913215637,0.0,0.3099116086959839
170,2023/07/12 14:44:59,quant_conv2d,1,3,10,0.9140999913215637,0.0,0.3100760877132416
171,2023/07/12 14:45:05,quant_conv2d,1,4,10,0.9143000245094299,0.00020003318786621094,0.30978092551231384
172,2023/07/12 14:45:12,quant_conv2d,1,1,11,0.9140999913215637,0.0,0.30976608395576477
173,2023/07/12 14:45:18,quant_conv2d,1,2,11,0.9142000079154968,0.00010001659393310547,0.3097832202911377
174,2023/07/12 14:45:24,quant_conv2d,1,3,11,0.9144999980926514,0.0004000067710876465,0.30987074971199036
175,2023/07/12 14:45:30,quant_conv2d,1,4,11,0.9139999747276306,-0.00010001659393310547,0.3100379705429077
176,2023/07/12 14:45:37,quant_conv2d,1,1,12,0.9143000245094299,0.00020003318786621094,0.3099493682384491
177,2023/07/12 14:45:43,quant_conv2d,1,2,12,0.9139000177383423,-0.00019997358322143555,0.30995187163352966
178,2023/07/12 14:45:49,quant_conv2d,1,3,12,0.9142000079154968,0.00010001659393310547,0.3095296025276184
179,2023/07/12 14:45:55,quant_conv2d,1,4,12,0.9140999913215637,0.0,0.3102185130119324
180,2023/07/12 14:46:01,quant_conv2d,1,1,13,0.9138000011444092,-0.000299990177154541,0.30992281436920166
181,2023/07/12 14:46:06,quant_conv2d,1,2,13,0.9143999814987183,0.000299990177154541,0.30988261103630066
182,2023/07/12 14:46:12,quant_conv2d,1,3,13,0.9136999845504761,-0.0004000067710876465,0.30952104926109314
183,2023/07/12 14:46:18,quant_conv2d,1,4,13,0.9146000146865845,0.000500023365020752,0.310226708650589
184,2023/07/12 14:46:24,quant_conv2d,1,1,14,0.9140999913215637,0.0,0.30978402495384216
185,2023/07/12 14:46:30,quant_conv2d,1,2,14,0.9138000011444092,-0.000299990177154541,0.30964896082878113
186,2023/07/12 14:46:36,quant_conv2d,1,3,14,0.9139000177383423,-0.00019997358322143555,0.3097987473011017
187,2023/07/12 14:46:42,quant_conv2d,1,4,14,0.9139999747276306,-0.00010001659393310547,0.31084388494491577
188,2023/07/12 14:46:47,quant_conv2d,1,1,15,0.9142000079154968,0.00010001659393310547,0.3099038600921631
189,2023/07/12 14:46:53,quant_conv2d,1,2,15,0.9128999710083008,-0.0012000203132629395,0.31021976470947266
190,2023/07/12 14:46:59,quant_conv2d,1,3,15,0.9129999876022339,-0.001100003719329834,0.30949461460113525
191,2023/07/12 14:47:05,quant_conv2d,1,4,15,0.9133999943733215,-0.0006999969482421875,0.3099460005760193
192,2023/07/12 14:47:10,quant_conv2d,1,1,16,0.9143000245094299,0.00020003318786621094,0.31014275550842285
193,2023/07/12 14:47:16,quant_conv2d,1,2,16,0.9132999777793884,-0.000800013542175293,0.3099108040332794
194,2023/07/12 14:47:22,quant_conv2d,1,3,16,0.9139999747276306,-0.00010001659393310547,0.3091255724430084
195,2023/07/12 14:47:28,quant_conv2d,1,4,16,0.9153000116348267,0.0012000203132629395,0.3097946345806122
196,2023/07/12 14:47:34,quant_conv2d,1,1,17,0.9129999876022339,-0.001100003719329834,0.3119719624519348
197,2023/07/12 14:47:40,quant_conv2d,1,2,17,0.9125999808311462,-0.0015000104904174805,0.3118292987346649
198,2023/07/12 14:47:46,quant_conv2d,1,3,17,0.9124000072479248,-0.001699984073638916,0.31497424840927124
199,2023/07/12 14:47:52,quant_conv2d,1,4,17,0.9126999974250793,-0.001399993896484375,0.3113679587841034
200,2023/07/12 14:47:58,quant_conv2d,1,1,18,0.9139000177383423,-0.00019997358322143555,0.31230103969573975
201,2023/07/12 14:48:04,quant_conv2d,1,2,18,0.9132000207901001,-0.000899970531463623,0.31288060545921326
202,2023/07/12 14:48:09,quant_conv2d,1,3,18,0.9114000201225281,-0.0026999711990356445,0.31489235162734985
203,2023/07/12 14:48:15,quant_conv2d,1,4,18,0.9114999771118164,-0.0026000142097473145,0.3181690573692322
204,2023/07/12 14:48:21,quant_conv2d,1,1,19,0.9139000177383423,-0.00019997358322143555,0.31227293610572815
205,2023/07/12 14:48:27,quant_conv2d,1,2,19,0.9139999747276306,-0.00010001659393310547,0.3140473961830139
206,2023/07/12 14:48:33,quant_conv2d,1,3,19,0.9138000011444092,-0.000299990177154541,0.3154189884662628
207,2023/07/12 14:48:39,quant_conv2d,1,4,19,0.9107000231742859,-0.003399968147277832,0.3161631226539612
208,2023/07/12 14:48:44,quant_conv2d,1,1,20,0.9128999710083008,-0.0012000203132629395,0.31300607323646545
209,2023/07/12 14:48:50,quant_conv2d,1,2,20,0.9115999937057495,-0.002499997615814209,0.31173449754714966
210,2023/07/12 14:48:56,quant_conv2d,1,3,20,0.9110000133514404,-0.003099977970123291,0.3158726990222931
211,2023/07/12 14:49:02,quant_conv2d,1,4,20,0.9126999974250793,-0.001399993896484375,0.31708934903144836
212,2023/07/12 14:49:07,quant_conv2d,1,1,21,0.9121999740600586,-0.001900017261505127,0.3108973801136017
213,2023/07/12 14:49:13,quant_conv2d,1,2,21,0.9136999845504761,-0.0004000067710876465,0.3142542839050293
214,2023/07/12 14:49:19,quant_conv2d,1,3,21,0.9142000079154968,0.00010001659393310547,0.3152327835559845
215,2023/07/12 14:49:25,quant_conv2d,1,4,21,0.9107000231742859,-0.003399968147277832,0.3169543743133545
216,2023/07/12 14:49:31,quant_conv2d,1,1,22,0.9143000245094299,0.00020003318786621094,0.3113213777542114
217,2023/07/12 14:49:36,quant_conv2d,1,2,22,0.9124000072479248,-0.001699984073638916,0.31421053409576416
218,2023/07/12 14:49:43,quant_conv2d,1,3,22,0.9103000164031982,-0.0037999749183654785,0.3156914710998535
219,2023/07/12 14:49:49,quant_conv2d,1,4,22,0.9093999862670898,-0.004700005054473877,0.3174630105495453
